xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.005608        0.02250        6.755        0.02210        0.02400        6.499        7.011        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       21.61        0.15        0.97        1.012        0.491       66.55       -2.12       67.55        0.45         2        2.65        2.78        2.94        4.49        1.29        0.667        0.0779       53.78       72.09      106.2        0.5        0.293        8.96        4.03    15242.83    21561.53    21561.5        0.22        6.20       -4.38        2.64
0.005608        0.02320        6.717        0.02311        0.02455        6.391        7.043        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       21.11        0.15        0.97        1.024        0.486       66.17       -2.22       67.17        0.45         2        2.66        2.79        2.97        4.53        1.30        0.668        0.0754       53.26       71.52      104.0        0.3        0.193        8.92        4.04    12890.87    18642.24    18642.2        0.21        6.09       -4.20        2.62
0.005608        0.02350        6.704        0.02048        0.02385        6.323        7.084        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       20.94        0.15        0.97        1.028        0.483       66.03       -2.21       67.03        0.45         2        2.67        2.80        2.97        4.55        1.29        0.668        0.0745       53.08       71.33      104.3        0.3        0.222        8.88        4.04    12332.70    18018.05    18018.0        0.21        6.06       -4.13        2.62
0.005608        0.02430        6.669        0.02286        0.02484        6.360        6.977        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       20.51        0.16        0.97        1.038        0.477       65.69       -2.22       66.69        0.46         2        2.69        2.81        3.00        4.59        1.29        0.669        0.0724       52.66       70.89      103.5        0.2        0.161        8.84        4.06    10789.63    16120.30    16120.3        0.21        5.96       -3.98        2.60
0.005608        0.02430        6.669        0.02179        0.02605        6.512        6.827        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       20.51        0.16        0.97        1.039        0.477       65.69       -2.22       66.69        0.46         2        2.69        2.81        2.99        4.59        1.29        0.669        0.0724       52.66       70.89      103.9        0.4        0.243        8.81        4.05    11040.00    16546.20    16546.2        0.21        5.96       -3.98        2.60
0.005608        0.02570        6.597        0.02493        0.02843        6.104        7.089        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       19.69        0.16        0.97        1.057        0.466       64.97       -2.33       65.97        0.46         2        2.72        2.84        3.04        4.69        1.28        0.672        0.0685       51.93       70.16      102.0        0.0        0.008        8.79        4.12     8300.03    12929.14    12929.1        0.21        5.76       -3.71        2.57
0.005608        0.19920        4.620        0.19921        0.21233        4.520        4.921        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.64        0.45        0.92        2.062        0.644       45.20       -5.08       46.20        0.66         1        2.71        2.81        3.61       10.06        1.24        0.710        0.0188       59.89       87.66      117.2        0.7        0.379        9.11        9.16     1794.57    73745.83  4019311.0        0.30        1.94       -1.17        1.54
0.005608        0.19850        4.571        0.19848        0.20644        4.375        4.766        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.60        0.45        0.92        2.036        0.631       44.70       -5.20       45.70        0.67         1        2.70        2.81        3.65       10.37        1.26        0.713        0.0187       60.09       88.22      112.5        1.4        0.547        9.11        9.45     2129.08    96807.68  5825971.0        0.30        1.92       -1.17        1.53
0.005608        3.96280        1.027        3.83059        4.35962        0.922        1.030        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        0.16        1.99        0.67        2.044        1.329        9.27      -17.62       10.27        3.24         0        1.74        2.33        3.09       34.27        1.38        0.638        0.0026       55.84       80.77       90.8        0.3        0.229        9.33       32.01        9.51       37.18       40.9        0.25        1.09       -0.15        1.12
0.005608        0.20380        4.495        0.20384        0.23492        4.400        4.781        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        4.46        0.45        0.92        2.030        0.625       43.95       -5.36       44.95        0.68         1        2.72        2.82        3.67       11.24        1.24        0.716        0.0184       60.58       89.25      117.0        6.0        0.821        9.17       10.32     2935.90   170592.70 12015630.0        0.31        1.84       -1.15        1.51
0.005608        0.02640        6.559        0.02615        0.03072        6.145        6.974        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       19.31        0.16        0.97        1.066        0.462       64.59       -2.45       65.59        0.46         2        2.73        2.85        3.07        4.74        1.29        0.673        0.0667       51.62       69.88      100.9        0.1        0.063        8.73        4.14     7625.05    12193.70    12193.7        0.21        5.66       -3.59        2.55
