xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.013470        0.06769        0.07145        4.208        4.710        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06992        4.459        7.978        0.968        1.179        0.264        0.07210       29.88        0.760       43.04        2.92        6.92
0.012220        0.02044        0.02449        5.246        5.409        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02044        5.327       17.925        0.980        0.762        0.143        0.13964       28.13        0.736       39.08        3.10        5.23
0.012220        0.01518        0.01746        5.361        6.031        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01648        5.696       21.389        0.981        0.731        0.128        0.17206       27.92        0.722       38.00        2.88        4.55
0.012220        0.02040        0.02192        5.086        5.450        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02086        5.268       17.540        0.980        0.761        0.144        0.13637       28.22        0.739       39.37        3.15        5.34
0.012220        0.01663        0.01872        5.554        5.744        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01702        5.649       20.866        0.981        0.737        0.130        0.16682       27.89        0.724       38.06        2.91        4.62
0.012220        0.01586        0.01837        5.404        5.833        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01737        5.619       20.541        0.981        0.740        0.132        0.16364       27.88        0.725       38.11        2.90        4.68
0.012220        0.01730        0.01814        5.332        5.922        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01730        5.627       20.614        0.981        0.740        0.132        0.16436       27.88        0.725       38.09        2.91        4.66
0.012220        0.01887        0.02155        5.252        5.740        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01887        5.496       19.263        0.981        0.755        0.137        0.15155       27.92        0.730       38.41        3.00        4.90
0.012220        0.01884        0.02079        5.230        5.694        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01902        5.462       19.068        0.981        0.753        0.138        0.14977       27.95        0.731       38.53        3.00        4.95
0.012220        0.06709        0.07434        4.199        4.856        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06930        4.527        8.139        0.968        1.192        0.263        0.06633       32.80        0.757       47.26        2.92        6.94
0.012220        0.01725        0.01977        5.095        5.885        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01873        5.490       19.316        0.981        0.751        0.137        0.15204       27.93        0.730       38.44        2.98        4.90
0.012220        0.68002        0.80066        2.761        2.994        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.77992        2.877        1.333        0.848        2.541        0.883        0.01272       33.24        0.729       46.12        1.95       19.33
